id,name,is_closed,review_count,categories,rating,location,display_phone,distance,latitude,longitude
cUoibCGFcHvtwWGDRWBj1A,Stack'd Deli Kitchen,False,5,Sandwiches,5.0,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",,1268.5768006351736,43.671626409087494,-79.32564631365352
QUlwzBdA1zzzj-sVDJ3WMw,Lambo's Deli,False,43,Cheese Shops,4.0,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-703-3688,2514.009171531453,43.6695,-79.30147
U2xCmkTZSIqSLU-UA3L_sg,Longo's,False,103,Delis,4.0,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 416-366-1717,1589.9641738252828,43.7338749,-79.279494
c35qzLN6ItDpVIoj2uQW4Q,Ravi Soups,False,371,Grocery,4.5,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 647-435-8365,1259.333914166849,43.68038,-79.33905
ManqIzD8g7_mzzb_rY4iGw,Grandma Loves You,False,76,Cheese Shops,5.0,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-925-5547,2421.8150139950867,43.67072,-79.32766
y7lhU3dl8cSvIOgKVrKGlw,Grand Cru Deli,False,10,Grocery,4.0,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-551-9221,1109.2801416680977,43.6806934,-79.28677259999999
jCgc74lRwBDU5X7-z1Br5Q,St James Town Steak & Chops,False,39,Poutineries,4.0,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-925-7665,1494.1689122260307,43.69626,-79.3285
A-QlS6_vpJI_Yi67AyNJLw,Schmaltz Appetizing,False,69,Diners,4.0,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 647-350-4261,3009.8716451660557,43.647147,-79.3962388
Gq5Vwth3qf8lcz_kmsCYvg,Pumpernickel's,False,30,Grocery,3.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-863-9880,846.3557092444516,43.6606451,-79.3853814
17blokEfgkZCXa9tJ6XHuQ,Marcello's Market & Deli,False,11,Meat Shops,3.5,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 647-348-8865,866.9368116710361,43.68549,-79.31499
A-QlS6_vpJI_Yi67AyNJLw,Schmaltz Appetizing,False,69,Delis,4.0,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 647-350-4261,1071.3903030096558,43.69404,-79.3276
QUlwzBdA1zzzj-sVDJ3WMw,Lambo's Deli,False,43,Delis,4.0,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 416-703-3688,1526.9964998378,43.69388,-79.31004
UNnYvWgV7D32mHWQfBg2mQ,George's Deli & BBQ,False,29,Cheese Shops,4.0,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-536-8494,310.4392288877653,43.6703271666323,-79.3014545530016
XZzyS2J_ivhWI--PZEH-jA,Village Market,False,8,Grocery,4.0,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-588-2698,213.69991207404908,43.68436,-79.32021
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Delis,4.5,"93 Front St E,Toronto,M5E 1C3,ON,CA",,2709.7872550974535,43.64914,-79.37157
m87_nliXbYEQ0wlrOMIpJw,Uncle Sid’s Deli,False,5,Polish,5.0,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-516-2327,2270.435586274477,43.66381,-79.32893
T-a4HuTSELZ3qm_nos_Qtg,The New Yorker Deli,False,76,Meat Shops,3.0,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-923-3354,2100.3603885624816,43.67259,-79.31941
7yKB50xvZ4eoG_02lC2CMw,Grace Meats & Fine Foods,False,11,Sandwiches,4.5,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-534-7776,1034.705984010277,43.660616433760254,-79.34148396015718
tE88d-oHmNngAZNdD9EHjg,Avenue Open Kitchen,False,145,Delis,4.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-504-7131,2426.524275449833,43.6575780313391,-79.382470920682
vPh2rEV4EB-K72THFiJlBw,Vilda's,False,12,Salad,4.5,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-534-3333,2066.7074906483635,43.64869173052196,-79.3715454
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,False,73,Sandwiches,4.5,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 647-345-9001,4028.007791277703,43.671626409087494,-79.32564631365352
wbBxCkhmz4bXbKb7PmXE2Q,Vince Gasparro's Meat Market,False,66,Cheese Shops,4.5,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-534-7122,796.6398610173019,43.6695,-79.30147
NOKaVqvi4hI8RgGjFCFIAg,San Francesco Foods - Clinton,False,53,Delis,3.5,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 416-534-7867,1165.7347256549021,43.7338749,-79.279494
ifbWg2hOdfxbpVAPOcbzQw,Chicago Bakery and Deli,False,7,Grocery,3.5,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-588-2001,3347.2158464861936,43.68038,-79.33905
_eRcc1OFDbi3fnVBskXP9g,Zelden's Deli and Desserts,False,37,Cheese Shops,3.5,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 647-347-3474,3056.9626394432967,43.67072,-79.32766
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Grocery,4.5,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-364-2806,3895.8557639605287,43.6806934,-79.28677259999999
Nj-FEhaIn4-VUYYyQ1aOfA,Fiesta Farms,False,56,Poutineries,4.0,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-537-1235,670.380466401815,43.69626,-79.3285
LGWIIc5JNNqz3wzwiWMfIA,Macelleria Venezia,False,2,Diners,3.0,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-531-2522,967.2826163623723,43.647147,-79.3962388
ManqIzD8g7_mzzb_rY4iGw,Grandma Loves You,False,76,Grocery,5.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-925-5547,2480.264014059375,43.6606451,-79.3853814
Miag6Vn3tknpiEK1VDza8Q,Festival Fine Foods,False,7,Meat Shops,3.5,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-536-3985,1076.8456914228636,43.68549,-79.31499
LiY0vRXMWrjUrXQr2Z_D4A,Pancer's Original Deli,False,99,Delis,4.5,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-636-1230,8164.454523115557,43.69404,-79.3276
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Delis,4.5,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",,2057.1241536019515,43.69388,-79.31004
_eRcc1OFDbi3fnVBskXP9g,Zelden's Deli and Desserts,False,37,Cheese Shops,3.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 647-347-3474,1394.9503378875736,43.6703271666323,-79.3014545530016
ManqIzD8g7_mzzb_rY4iGw,Grandma Loves You,False,76,Grocery,5.0,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-925-5547,280.395701464177,43.68436,-79.32021
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Delis,4.5,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-364-2806,3289.786469107672,43.64914,-79.37157
T-a4HuTSELZ3qm_nos_Qtg,The New Yorker Deli,False,76,Polish,3.0,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-923-3354,788.7710725620228,43.66381,-79.32893
A-QlS6_vpJI_Yi67AyNJLw,Schmaltz Appetizing,False,69,Meat Shops,4.0,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 647-350-4261,1848.1482040617402,43.67259,-79.31941
lDpVyjENOz_qbxbRoyBi8w,Black Camel,False,382,Sandwiches,4.5,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-929-7518,183.4669490267399,43.660616433760254,-79.34148396015718
tE88d-oHmNngAZNdD9EHjg,Avenue Open Kitchen,False,145,Delis,4.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-504-7131,3212.8016076018503,43.6575780313391,-79.382470920682
yW9IIc1cBIlFlbOG_1pp_Q,La Salumeria,False,41,Salad,4.5,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-486-8327,2945.452735874236,43.64869173052196,-79.3715454
I8UnsxFjZe_r9sU2jzO-vg,Pusateri's Fine Foods,False,125,Sandwiches,3.0,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 416-925-0583,486.85134603953145,43.671626409087494,-79.32564631365352
kLfzthw4Y6Wwp3DC_-8EmA,The Bagel House,False,80,Cheese Shops,4.0,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-913-3132,1375.5832623511224,43.6695,-79.30147
GTNhbajbPNao5ITndlYy6Q,Sanagan's Meat Locker,False,124,Delis,4.5,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 416-593-9747,2480.2000272048836,43.7338749,-79.279494
gzomja0V-gAHJckvwwwFCQ,Shopsy's Deli & Restaurants,False,40,Grocery,3.0,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-365-3354,2765.6141448586914,43.68038,-79.33905
jd5TnsyxnIJ6ct3KNSMx7A,Farm Boy,False,19,Cheese Shops,4.0,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-979-7367,1706.294926995549,43.67072,-79.32766
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,False,73,Grocery,4.5,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 647-345-9001,6205.306268377593,43.6806934,-79.28677259999999
53GguDU6v46zPJTL3CZl5g,Loblaws,False,211,Poutineries,4.0,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-593-6154,1658.3037005632973,43.69626,-79.3285
jCgc74lRwBDU5X7-z1Br5Q,St James Town Steak & Chops,False,39,Diners,4.0,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-925-7665,1944.335017906031,43.647147,-79.3962388
mpDcuUs6dB5uBsYVKDWCNQ,Druxy's Famous Deli,False,4,Grocery,4.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-366-9797,3128.9331259907144,43.6606451,-79.3853814
UNnYvWgV7D32mHWQfBg2mQ,George's Deli & BBQ,False,29,Meat Shops,4.0,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-536-8494,2133.16791478901,43.68549,-79.31499
LiY0vRXMWrjUrXQr2Z_D4A,Pancer's Original Deli,False,99,Delis,4.5,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-636-1230,7961.082850979712,43.69404,-79.3276
_eRcc1OFDbi3fnVBskXP9g,Zelden's Deli and Desserts,False,37,Delis,3.5,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 647-347-3474,1400.5803357033226,43.69388,-79.31004
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Cheese Shops,4.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",,2231.9235083910603,43.6703271666323,-79.3014545530016
A-QlS6_vpJI_Yi67AyNJLw,Schmaltz Appetizing,False,69,Grocery,4.0,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 647-350-4261,1249.2284858325395,43.68436,-79.32021
ManqIzD8g7_mzzb_rY4iGw,Grandma Loves You,False,76,Delis,5.0,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-925-5547,588.7200096289325,43.64914,-79.37157
T-a4HuTSELZ3qm_nos_Qtg,The New Yorker Deli,False,76,Polish,3.0,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-923-3354,925.2470588925374,43.66381,-79.32893
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Meat Shops,4.5,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-364-2806,3537.0709605416087,43.67259,-79.31941
lDpVyjENOz_qbxbRoyBi8w,Black Camel,False,382,Sandwiches,4.5,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-929-7518,615.4967574792172,43.660616433760254,-79.34148396015718
tE88d-oHmNngAZNdD9EHjg,Avenue Open Kitchen,False,145,Delis,4.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-504-7131,3098.2608407955877,43.6575780313391,-79.382470920682
yW9IIc1cBIlFlbOG_1pp_Q,La Salumeria,False,41,Salad,4.5,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-486-8327,2928.186960991953,43.64869173052196,-79.3715454
GTNhbajbPNao5ITndlYy6Q,Sanagan's Meat Locker,False,124,Sandwiches,4.5,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 416-593-9747,2259.7627377003982,43.671626409087494,-79.32564631365352
I8UnsxFjZe_r9sU2jzO-vg,Pusateri's Fine Foods,False,125,Cheese Shops,3.0,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-925-0583,632.001779333724,43.6695,-79.30147
kLfzthw4Y6Wwp3DC_-8EmA,The Bagel House,False,80,Delis,4.0,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 416-913-3132,1381.4100253346078,43.7338749,-79.279494
jd5TnsyxnIJ6ct3KNSMx7A,Farm Boy,False,19,Grocery,4.0,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-979-7367,1873.4450467464617,43.68038,-79.33905
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,False,73,Cheese Shops,4.5,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 647-345-9001,5608.5832126735995,43.67072,-79.32766
gzomja0V-gAHJckvwwwFCQ,Shopsy's Deli & Restaurants,False,40,Grocery,3.0,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-365-3354,2873.4651338850804,43.6806934,-79.28677259999999
UNnYvWgV7D32mHWQfBg2mQ,George's Deli & BBQ,False,29,Poutineries,4.0,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-536-8494,1629.917592081952,43.69626,-79.3285
QUlwzBdA1zzzj-sVDJ3WMw,Lambo's Deli,False,43,Diners,4.0,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-703-3688,3003.51712580506,43.647147,-79.3962388
NVwIn5UQokETKIh9fECYMQ,Whole Foods Market,False,168,Grocery,3.5,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-944-0500,371.151115197989,43.6606451,-79.3853814
VS5zMLXSGAZiTXqOfbTA3A,St Clair Delicatessen,False,2,Meat Shops,4.5,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-656-3980,2652.3606089745467,43.68549,-79.31499
LiY0vRXMWrjUrXQr2Z_D4A,Pancer's Original Deli,False,99,Delis,4.5,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-636-1230,8555.716269076818,43.69404,-79.3276
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Delis,4.5,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",,1653.4773112167302,43.69388,-79.31004
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Cheese Shops,4.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-364-2806,2896.94720728091,43.6703271666323,-79.3014545530016
T-a4HuTSELZ3qm_nos_Qtg,The New Yorker Deli,False,76,Grocery,3.0,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-923-3354,410.92083827451046,43.68436,-79.32021
_eRcc1OFDbi3fnVBskXP9g,Zelden's Deli and Desserts,False,37,Delis,3.5,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 647-347-3474,1797.8362960979753,43.64914,-79.37157
ManqIzD8g7_mzzb_rY4iGw,Grandma Loves You,False,76,Polish,5.0,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-925-5547,682.5026337978802,43.66381,-79.32893
A-QlS6_vpJI_Yi67AyNJLw,Schmaltz Appetizing,False,69,Meat Shops,4.0,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 647-350-4261,1937.529891065539,43.67259,-79.31941
tE88d-oHmNngAZNdD9EHjg,Avenue Open Kitchen,False,145,Sandwiches,4.5,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-504-7131,2846.5984193969657,43.660616433760254,-79.34148396015718
lDpVyjENOz_qbxbRoyBi8w,Black Camel,False,382,Delis,4.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-929-7518,587.1927948859951,43.6575780313391,-79.382470920682
I8UnsxFjZe_r9sU2jzO-vg,Pusateri's Fine Foods,False,125,Salad,3.0,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-925-0583,221.3142634205037,43.64869173052196,-79.3715454
GTNhbajbPNao5ITndlYy6Q,Sanagan's Meat Locker,False,124,Sandwiches,4.5,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 416-593-9747,2163.0224312319397,43.671626409087494,-79.32564631365352
jd5TnsyxnIJ6ct3KNSMx7A,Farm Boy,False,19,Cheese Shops,4.0,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-979-7367,1302.337039927864,43.6695,-79.30147
gzomja0V-gAHJckvwwwFCQ,Shopsy's Deli & Restaurants,False,40,Delis,3.0,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 416-365-3354,2362.196696155017,43.7338749,-79.279494
yW9IIc1cBIlFlbOG_1pp_Q,La Salumeria,False,41,Grocery,4.5,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-486-8327,3349.411331179548,43.68038,-79.33905
mpDcuUs6dB5uBsYVKDWCNQ,Druxy's Famous Deli,False,4,Cheese Shops,4.0,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-366-9797,2725.1308224641207,43.67072,-79.32766
53GguDU6v46zPJTL3CZl5g,Loblaws,False,211,Grocery,4.0,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-593-6154,1269.498064464566,43.6806934,-79.28677259999999
kLfzthw4Y6Wwp3DC_-8EmA,The Bagel House,False,80,Poutineries,4.0,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-913-3132,1778.4000651511099,43.69626,-79.3285
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,False,73,Diners,4.5,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 647-345-9001,6235.294747593176,43.647147,-79.3962388
jCgc74lRwBDU5X7-z1Br5Q,St James Town Steak & Chops,False,39,Grocery,4.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-925-7665,1673.9556100621794,43.6606451,-79.3853814
Olp4uGp0MZEAScKtwWtQYQ,Jaspers Deli,False,9,Meat Shops,4.0,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-368-7662,2797.064140586785,43.68549,-79.31499
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Delis,4.5,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-364-2806,2239.93355439304,43.69404,-79.3276
oMgDbkk0hlPYFUmwAOVjgQ,Leslieville Pumps,False,122,Delis,3.5,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 416-465-1313,797.9051540818944,43.69388,-79.31004
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Cheese Shops,4.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",,2578.807456304614,43.6703271666323,-79.3014545530016
IVnLsgz_qo8NWVhR09SF3Q,East York Deli,False,2,Grocery,5.0,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-429-3663,3993.9648839668716,43.68436,-79.32021
cUoibCGFcHvtwWGDRWBj1A,Stack'd Deli Kitchen,False,5,Delis,5.0,"93 Front St E,Toronto,M5E 1C3,ON,CA",,2239.644346016628,43.64914,-79.37157
jCgc74lRwBDU5X7-z1Br5Q,St James Town Steak & Chops,False,39,Polish,4.0,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-925-7665,1474.8702238039266,43.66381,-79.32893
AhyFFtajrftwExFJ8kiz3Q,Kings' Deli Cafe,False,7,Meat Shops,3.5,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-366-5929,1216.5593287301983,43.67259,-79.31941
YDu8Td7g0yXXgov3NlcvmQ,Masellis Supermarket,False,21,Sandwiches,5.0,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-465-7901,2215.282721423335,43.660616433760254,-79.34148396015718
yW9IIc1cBIlFlbOG_1pp_Q,La Salumeria,False,41,Delis,4.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-486-8327,5690.30426962062,43.6575780313391,-79.382470920682
0bWa6gq8KST_Gopiy5klcA,Plank Road Market,False,8,Salad,4.5,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-463-5474,3475.045648493872,43.64869173052196,-79.3715454
tE88d-oHmNngAZNdD9EHjg,Avenue Open Kitchen,False,145,Sandwiches,4.5,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 416-504-7131,4023.7312279298058,43.671626409087494,-79.32564631365352
-ug8U8rDNpW5s_4qCowtzg,Hastings Snack Bar,False,43,Cheese Shops,4.5,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 647-850-9260,1788.2318766910969,43.6695,-79.30147
kd_3MlqHoa8NxFHTJIjaOg,Butchers of Distinction,False,13,Delis,4.5,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 416-466-9191,486.9806338067593,43.7338749,-79.279494
kKNauD7d3HOvumRV7JIAfg,Knuckle Sandwich,False,119,Grocery,4.0,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 647-748-7999,4180.401870036721,43.68038,-79.33905
mpDcuUs6dB5uBsYVKDWCNQ,Druxy's Famous Deli,False,4,Cheese Shops,4.0,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-366-9797,2774.956959787026,43.67072,-79.32766
pW5WelrsBXP0Qf_RCezk6g,Vienna Fine Foods,False,16,Grocery,4.0,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-759-4481,9816.76883112605,43.6806934,-79.28677259999999
J6DeEYk5VF_oH6OniMxGOQ,Alex Farm Products,False,17,Poutineries,4.0,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-465-9500,1662.1224025149206,43.69626,-79.3285
Olp4uGp0MZEAScKtwWtQYQ,Jaspers Deli,False,9,Diners,4.0,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-368-7662,3155.0049119322925,43.647147,-79.3962388
yW19YczqSrYmWNsG4A6P1g,The Big Carrot Community Market,False,136,Grocery,3.5,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-466-2129,1736.850825145585,43.6606451,-79.3853814
xWlb7E10Ysb8PxM0eciecA,Oak Park Deli,False,24,Meat Shops,4.5,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-424-3354,4814.148863026028,43.68549,-79.31499
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Delis,4.5,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-364-2806,588.6965311755167,43.69404,-79.3276
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Delis,4.5,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",,1322.1452153642929,43.69388,-79.31004
mpDcuUs6dB5uBsYVKDWCNQ,Druxy's Famous Deli,False,4,Cheese Shops,4.0,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-366-9797,257.6217329987819,43.6703271666323,-79.3014545530016
tE88d-oHmNngAZNdD9EHjg,Avenue Open Kitchen,False,145,Grocery,4.5,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-504-7131,1493.1031155121004,43.68436,-79.32021
gzomja0V-gAHJckvwwwFCQ,Shopsy's Deli & Restaurants,False,40,Delis,3.0,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-365-3354,677.3059335989946,43.64914,-79.37157
Olp4uGp0MZEAScKtwWtQYQ,Jaspers Deli,False,9,Polish,4.0,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-368-7662,495.0721180563727,43.66381,-79.32893
U2xCmkTZSIqSLU-UA3L_sg,Longo's,False,103,Meat Shops,4.0,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-366-1717,449.5567995876742,43.67259,-79.31941
cUoibCGFcHvtwWGDRWBj1A,Stack'd Deli Kitchen,False,5,Sandwiches,5.0,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",,588.9012964034331,43.660616433760254,-79.34148396015718
GTNhbajbPNao5ITndlYy6Q,Sanagan's Meat Locker,False,124,Delis,4.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-593-9747,2083.836529294656,43.6575780313391,-79.382470920682
Gq5Vwth3qf8lcz_kmsCYvg,Pumpernickel's,False,30,Salad,3.0,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-863-9880,481.3527534421475,43.64869173052196,-79.3715454
c35qzLN6ItDpVIoj2uQW4Q,Ravi Soups,False,371,Sandwiches,4.5,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 647-435-8365,1143.845267588333,43.671626409087494,-79.32564631365352
17blokEfgkZCXa9tJ6XHuQ,Marcello's Market & Deli,False,11,Cheese Shops,3.5,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 647-348-8865,501.80112660328297,43.6695,-79.30147
jd5TnsyxnIJ6ct3KNSMx7A,Farm Boy,False,19,Delis,4.0,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 416-979-7367,1677.3367339016693,43.7338749,-79.279494
QUlwzBdA1zzzj-sVDJ3WMw,Lambo's Deli,False,43,Grocery,4.0,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-703-3688,2857.7759877844633,43.68038,-79.33905
T-a4HuTSELZ3qm_nos_Qtg,The New Yorker Deli,False,76,Cheese Shops,3.0,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-923-3354,2636.3410931458707,43.67072,-79.32766
y7lhU3dl8cSvIOgKVrKGlw,Grand Cru Deli,False,10,Grocery,4.0,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-551-9221,1138.0568453924564,43.6806934,-79.28677259999999
XsjuwpDUkigW8ymAc2Jggg,European Delight,False,51,Poutineries,4.0,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-365-9010,588.6965311755167,43.69626,-79.3285
7g03Bv-yYVJHzMD_YKqBQg,Bagel & Co,False,23,Diners,4.0,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-365-0904,596.5481499365529,43.647147,-79.3962388
53GguDU6v46zPJTL3CZl5g,Loblaws,False,211,Grocery,4.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-593-6154,1780.638262779109,43.6606451,-79.3853814
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,False,73,Meat Shops,4.5,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 647-345-9001,7320.751788606265,43.68549,-79.31499
